HeadX,HeadY,CentreX,CentreY,TerminiX,TerminiY,LeftMidChX,LeftMidChY,RightMidChX,RightMidChY,Length_km,Width_km,Area_kmsq,Orientation,CatNumber,CentreLong,CentreLat,DTMtile,DTMres,HiRISE,HiRISEANAGLYPH,HiRISEDTM,centres_N,centres_NDR_avg,centres_DTM_avg,centres_slope_avg,centres_aspectN_avg,centres_CrossScCrv_avg,centres_LongtCrv_avg,centres_Npx,context9_N,context9_NDR_min,context9_NDR_max,context9_NDR_avg,context9_NDR_stddev,context9_DTM_min,context9_DTM_max,context9_DTM_avg,context9_DTM_stddev,context9_slope_min,context9_slope_max,context9_slope_avg,context9_slope_stddev,context9_aspectN_min,context9_aspectN_max,context9_aspectN_avg,context9_aspectN_stddev,context9_CrossScCrv_min,context9_CrossScCrv_max,context9_CrossScCrv_avg,context9_CrossScCrv_stddev,context9_LongtCrv_min,context9_LongtCrv_max,context9_LongtCrv_avg,context9_LongtCrv_stddev,context9_Npx,context_N,context_NDR_min,context_NDR_max,context_NDR_avg,context_NDR_stddev,context_DTM_min,context_DTM_max,context_DTM_avg,context_DTM_stddev,context_slope_min,context_slope_max,context_slope_avg,context_slope_stddev,context_aspectN_min,context_aspectN_max,context_aspectN_avg,context_aspectN_stddev,context_CrossScCrv_min,context_CrossScCrv_max,context_CrossScCrv_avg,context_CrossScCrv_stddev,context_LongtCrv_min,context_LongtCrv_max,context_LongtCrv_avg,context_LongtCrv_stddev,context_Npx,extent_N,extent_NDR_min,extent_NDR_max,extent_NDR_avg,extent_NDR_stddev,extent_DTM_min,extent_DTM_max,extent_DTM_avg,extent_DTM_stddev,extent_slope_min,extent_slope_max,extent_slope_avg,extent_slope_stddev,extent_aspectN_min,extent_aspectN_max,extent_aspectN_avg,extent_aspectN_stddev,extent_CrossScCrv_min,extent_CrossScCrv_max,extent_CrossScCrv_avg,extent_CrossScCrv_stddev,extent_LongtCrv_min,extent_LongtCrv_max,extent_LongtCrv_avg,extent_LongtCrv_stddev,extent_Npx,heads5km_N,heads5km_NDR_min,heads5km_NDR_max,heads5km_NDR_avg,heads5km_NDR_stddev,heads5km_DTM_min,heads5km_DTM_max,heads5km_DTM_avg,heads5km_DTM_stddev,heads5km_slope_min,heads5km_slope_max,heads5km_slope_avg,heads5km_slope_stddev,heads5km_aspectN_min,heads5km_aspectN_max,heads5km_aspectN_avg,heads5km_aspectN_stddev,heads5km_CrossScCrv_min,heads5km_CrossScCrv_max,heads5km_CrossScCrv_avg,heads5km_CrossScCrv_stddev,heads5km_LongtCrv_min,heads5km_LongtCrv_max,heads5km_LongtCrv_avg,heads5km_LongtCrv_stddev,heads5km_Npx,heads_N,heads_NDR_avg,heads_DTM_avg,heads_slope_avg,heads_aspectN_avg,heads_CrossScCrv_avg,heads_LongtCrv_avg,heads_Npx,termini_N,termini_NDR_avg,termini_DTM_avg,termini_slope_avg,termini_aspectN_avg,termini_CrossScCrv_avg,termini_LongtCrv_avg,termini_Npx
3190113.35064,2083209.24446,3190544.71764,2084216.91431,3190976.08465,2085123.81719,3190322.22309,2084282.11648,3190576.50258,2084122.0748,2.12434,0.31503,0.66923,25.67758,258,70.2654,35.162,H1607_0009_DA4,175,,,,257,125,-1837,11.5933,21.8014,-0.0738761,0.039604,1,257,89,165,140.449,13.7947,-2190,-1083,-1681.38,309.91,0.122016,22.2035,7.13624,4.89982,0,180,68.1502,48.6024,-0.259441,0.264023,-0.00746542,0.0654303,-0.333829,0.279796,-0.0196398,0.0777481,1651,257,105,152,141.908,10.4537,-2134,-1541,-1827.43,200.936,0.308677,12.3509,5.84335,3.04205,0,160.974,33.7306,27.4024,-0.157315,0.13351,-0.0250859,0.0568897,-0.150931,0.0949226,-0.00926781,0.0588423,184,257,123,148,135.619,8.20845,-2009,-1675,-1832.57,104.414,6.32884,11.943,9.11117,1.85552,15.0378,32.3243,21.8692,4.74853,-0.0878591,0.0542414,-0.0461748,0.0371978,-0.0731698,0.0806057,0.00399404,0.0529732,21,257,105,177,146.631,6.54373,-2200,-1294,-1713.45,259.098,0.15434,19.0327,6.40761,3.4306,0,180,53.3647,44.8321,-0.270856,0.266274,-0.00256559,0.0648974,-0.38989,0.279796,-0.00360903,0.0740195,2559,257,137,-1695,6.75012,18.2892,0.0205624,-0.00341741,1,257,148,-2009,7.39683,17.5045,-0.0703639,-0.0724963,1
3163282.32323,2090719.34863,3163043.9362,2092633.92136,3162805.54918,2094400.30735,3162642.08379,2092503.51703,3163618.33542,2092793.96305,3.71563,1.07977,4.01203,352.14643,259,69.65975,35.304,H1607_0009_DA4,175,,,,258,114,-1653,13.8623,10.2257,0.0670712,0.0300414,1,258,77,159,127.751,12.9116,-2262,-577,-1559.85,510.706,0,23.7709,6.37839,4.02023,0,180,78.1709,48.6888,-0.274416,0.3725,0.00518152,0.0608824,-0.264347,0.378699,-0.00586982,0.0634295,9876,258,82,155,121.97,13.1963,-2185,-921,-1627.46,403.774,0.293852,17.4256,7.7038,3.45504,0,178.386,42.3989,42.3055,-0.199413,0.228807,0.00771339,0.0675231,-0.212248,0.206811,0.00574613,0.0671186,1098,258,103,142,117.762,7.1231,-2070,-1385,-1692.11,213.395,6.13101,13.9796,10.5821,2.56248,0.235779,53.0047,12.5685,12.2279,-0.0715194,0.159052,0.042353,0.0517698,-0.136716,0.120175,0.00307741,0.0550273,122,258,77,155,115.697,13.4254,-2141,-771,-1488.54,391.3,0.172557,20.0096,9.65693,4.15714,0,178.386,45.3563,36.1597,-0.247083,0.279311,0.0105256,0.0680302,-0.225467,0.158983,-0.00194798,0.0636172,2559,258,117,-1367,7.75393,11.7029,0.0276681,0.000906014,1,258,121,-2046,9.03961,1.3721,0.0128136,-0.109936,1
3175655.74508,2034603.99249,3173748.64887,2033537.04793,3171841.55266,2030407.3439,3172926.78121,2033359.22384,3172372.81517,2033762.29178,5.87628,0.72057,4.23427,224.4519,260,69.8955,34.307,H1607_0009_DA4,175,,,,259,167,-1186,8.64628,149.098,0.0635472,-0.000702532,1,259,81,208,154.528,23.4788,-2196,-40,-1597.68,470.112,0.0545674,36.4607,10.5223,6.9968,0,180,94.3581,53.3616,-0.713804,0.618701,0.00665296,0.092244,-0.591687,0.808863,-0.0197173,0.0996829,10752,259,88,171,139.267,16.0406,-2104,-293,-1503.46,527.936,0.439928,22.0376,11.9542,5.17307,0,180,96.6232,49.6432,-0.198627,0.45601,0.0504693,0.0816441,-0.238381,0.474933,-0.00723082,0.0834657,1195,259,92,170,128.189,18.6998,-1986,-942,-1501.86,339.078,3.82376,17.4512,11.7143,3.57325,79.5625,169.38,122.424,24.5378,-0.139682,0.112963,0.0140163,0.0539938,-0.114829,0.0833621,-0.0230241,0.0495783,132,259,81,175,133.539,21.7069,-1854,-280,-934.468,429.062,0.62214,26.1775,13.2751,5.40275,0,180,102.555,44.1443,-0.192004,0.327079,0.0285459,0.0755568,-0.26916,0.37004,0.0154311,0.0779898,2559,259,134,-895,12.0226,152.862,-0.116728,-0.0832769,1,259,136,-1835,10.1793,82.6865,0.0312841,-0.0141445,1
3164058.78383,1985488.97812,3163804.50434,1989851.59586,3163550.22484,1993591.82927,3162751.06071,1989827.88598,3163795.42293,1989916.79802,8.12126,1.13934,9.25285,356.09756,261,69.6765,33.570,H5378_0000_DA4,100,,,,260,211.25,-965.75,19.3614,54.4669,-0.00101333,-0.20648,4,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,114,231,180.89,18.4515,-1812,13,-989.701,523.272,0,34.2697,8.97137,6.22847,0,180,61.1551,44.3807,-0.489027,0.552301,0.00374324,0.0932432,-1.58535,1.25758,-0.0173435,0.159071,7661,260,147,222,182.297,10.561,-1643,-759,-1090.37,265.561,0.0954929,20.9432,8.6728,3.95112,0,180,44.0116,34.866,-0.488771,0.280922,-0.0245731,0.0923382,-0.833216,0.274453,-0.053932,0.153255,852,260,114,228,187.284,13.9752,-1152,-392,-654.596,113.07,0,29.1761,6.58269,4.78271,0,180,76.192,46.1025,-0.489027,0.511505,9.18695e-06,0.0770159,-1.31559,0.822466,-0.00460038,0.140197,7812,260,188.25,-775.5,5.11841,70.5867,-0.164615,0.0296207,4,260,185.75,-1649.75,6.67827,10.5582,-0.0319697,-0.0305248,4
3161951.89659,2091561.04934,3160678.22876,2092396.82257,3159404.56093,2093647.51869,3160426.21962,2091501.77464,3161089.16259,2093238.52328,3.42297,1.87477,6.41728,307.57068,262,69.60765,35.300,H5378_0000_DA4,100,,,,261,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0
3137754.47823,1889137.9573,3137427.54745,1890210.82932,3137100.61667,1891177.00689,3137377.59969,1890133.77221,3137722.69329,1890293.8139,2.1639,0.41461,0.89716,340.43709,263,69.0956,31.889,H1391_0000_DA4,100,,,,262,182,-702.75,12.2842,11.2428,-0.0481374,-0.0693598,4,262,159,209,185.077,10.2069,-1180,222,-572.044,370.026,0.135047,27.3166,8.43547,4.77794,0,180,65.2064,44.667,-0.642367,0.57636,-0.00114962,0.106989,-0.842662,0.665733,-0.00615472,0.116248,6550,262,162,201,181.886,7.56575,-942,-419,-661.686,178.318,0.286477,25.9756,7.65663,4.74158,0,177.337,72.3274,45.279,-0.408522,0.57636,-0.00436383,0.112636,-0.42864,0.353432,-0.0143317,0.0993025,730,262,172,185,180.012,3.30001,-885,-527,-678.744,105.618,2.29854,17.5575,10.9052,3.99244,1.52753,105.642,37.8024,24.1941,-0.214834,0.174074,-0.022904,0.106423,-0.172469,0.183371,0.00729772,0.0802289,82,262,159,207,183.891,9.13297,-1005,-133,-627.699,199.847,0.135047,33.4807,8.66215,5.51461,0,180,69.6941,50.4442,-0.633729,0.57636,0.00188889,0.0999858,-0.660975,0.665733,-0.00450779,0.109737,7812,262,181.25,-538.5,2.47039,83.3644,-0.00454282,-0.0404542,4,262,175.75,-883,14.9101,50.4041,0.00024512,-0.110242,4
3132400.98672,1979869.73679,3133009.44123,1976811.1624,3133617.89573,1973533.27163,3133508.9188,1976917.85686,3132886.84218,1976657.04819,6.47356,0.72671,4.70442,168.16455,264,68.9983,33.350,H1391_0000_DA4,100,,,,263,211.25,-441.75,9.09064,129.128,-0.0691892,0.156691,4,263,152,230,198.093,11.6405,-1713,300,-562.602,569.943,0,43.6393,9.62903,6.82933,0,180,85.217,57.7281,-0.762419,0.653635,0.000710541,0.0841503,-1.03126,0.907997,0.0008177,0.106067,34490,263,171,222,201.799,6.89787,-1459,287,-566.078,581.394,0.0954929,28.9595,10.1718,5.86327,0,180,114.074,47.4519,-0.335339,0.399156,-0.00379489,0.0885216,-0.423174,0.347821,-0.00539729,0.0967003,3836,263,194,220,206.061,5.49404,-1140,-199,-577.002,256.243,1.06752,23.2736,10.9762,3.76916,10.3048,180,136.855,35.0312,-0.335339,0.238289,-0.0649428,0.114278,-0.423174,0.2076,-0.0276429,0.1009,425,263,180,223,200.219,6.4884,-844,300,-105.231,223.328,0.0954929,33.3038,8.02619,5.87702,0,180,117.937,41.9781,-0.364029,0.352479,-0.00308887,0.0721718,-0.423174,0.53,0.0123904,0.0844731,7812,263,199.25,-187.5,9.62341,145.216,0.0392329,-0.054232,4,263,215,-1089.25,19.7727,170.718,0.00660454,-0.0691011,4
3121249.01459,1981464.22616,3120216.00414,1982382.98397,3119182.99369,1983574.40539,3120449.85046,1981808.0194,3120713.21137,1982940.16613,3.0848,1.16786,3.60262,313.17096,265,68.71655,33.444,H1391_0000_DA4,100,,,,264,178.25,-1194.25,18.1193,63.3807,-0.1173,-0.047694,4,264,161,228,195.911,9.91413,-1582,278,-721.403,515.566,0,37.7862,11.8784,7.70158,0,180,101.862,44.0341,-0.908001,0.5065,-0.00275628,0.0864842,-0.869654,0.53,-0.000391737,0.107886,23444,264,161,217,187.42,8.7962,-1533,-112,-949.239,460.367,0.190985,28.1947,11.2658,7.4097,0,180,87.0571,37.2666,-0.33877,0.314229,-0.0119851,0.0789244,-0.381092,0.328228,-0.00397365,0.0953885,2603,264,162,192,179.316,6.44157,-1463,-599,-1141.69,204.062,6.04707,27.0494,15.9669,4.91747,12.7891,108.246,68.8702,23.1394,-0.33877,0.191151,-0.058299,0.113609,-0.352008,0.256237,-0.0479468,0.104735,288,264,161,228,192.761,11.4476,-1593,-39,-839.675,484,0.0954929,30.1999,12.0912,7.90574,0,180,92.5618,44.612,-0.33877,0.5065,0.00554002,0.075373,-0.381092,0.408424,-0.000614903,0.0882534,7812,264,168,-772.5,21.7493,30.0343,-0.0407775,0.0857793,4,264,190,-1463.75,4.92212,52.2806,-0.0851378,-0.0973626,4
3123750.94319,1993212.47121,3124561.45908,1994830.67045,3125371.97497,1996282.90054,3123909.86787,1995150.75382,3125017.79996,1994457.23985,3.53962,1.38929,4.91758,29.83257,266,68.81225,33.654,H1391_0000_DA4,100,,,,265,187,-973.25,6.8581,9.05403,-0.0797007,-0.122794,4,265,151,230,190.803,10.8056,-1647,-125,-864.584,376.21,0,35.6741,11.3854,6.97149,0,180,82.4963,47.9487,-0.908001,0.553455,0.00083555,0.0847717,-1.06473,0.632153,-0.000521152,0.103581,36644,265,151,225,188.222,11.8425,-1197,-166,-713.567,298.042,0.393721,28.4458,11.5097,5.97025,0,180,64.9746,56.5952,-0.41453,0.36899,0.0095329,0.0942806,-0.34299,0.442093,0.00910536,0.112376,4066,265,159,194,183.882,7.19522,-1119,-507,-886.488,166.963,0.954841,24.8505,10.1538,5.26367,0,111.801,39.934,25.8084,-0.41453,0.36899,-0.0119691,0.111477,-0.34299,0.442093,-0.0192906,0.110063,451,265,151,220,189.409,9.16515,-1265,-166,-658.876,286.697,0.0954929,35.6741,11.1927,6.66901,0,180,68.552,46.3009,-0.75939,0.36899,-3.85291e-05,0.0917506,-1.06473,0.632153,0.00474077,0.111384,7812,265,173.5,-550.5,12.874,31.2706,-0.0924731,0.0299749,4,265,192.75,-1103.25,6.96511,59.0818,0.0187967,0.0212107,4
3121644.05595,1993414.00518,3122043.63801,1997972.22942,3122443.22007,2001143.42574,3121957.36461,1998078.92387,3123110.70375,1997818.1152,7.77757,1.27927,9.94961,6.40228,267,68.7568,33.707,H1391_0000_DA4,100,,,,266,194,-1001,11.0684,85.5722,0.0575232,-0.0550168,4,266,151,230,192.988,11.3967,-1761,418,-775.035,576.052,0,39.9501,10.4491,6.7063,0,180,81.6253,54.2311,-1.0613,0.656847,0.00203483,0.08357,-1.06473,0.884098,-0.00309163,0.0971628,73899,266,151,225,188.216,9.59235,-1632,-166,-822.967,408.798,0.0954929,30.1999,11.5034,6.33162,0,180,76.3952,45.0184,-0.504344,0.432184,0.0065101,0.0881616,-0.792593,0.442093,0.00214132,0.0963504,8210,266,163,199,187.468,6.45681,-1443,-482,-1038.48,234.149,0.486909,24.9817,10.1218,4.88196,0,175.914,48.3801,36.4084,-0.504344,0.432184,-0.0387866,0.131848,-0.347931,0.389756,-0.0285913,0.125038,913,266,151,218,188.544,8.15663,-1518,-166,-793.881,350.63,0.190985,35.6741,12.4641,7.10138,0,180,73.9264,41.3562,-0.75939,0.36899,-0.00194105,0.0975702,-1.06473,0.632153,0.000654144,0.124091,7812,266,178,-627,8.13004,48.975,-0.196514,0.00901592,4,266,188,-1429.75,8.04969,31.1137,0.0552807,0.0772199,4
3128650.36417,2008120.05763,3127953.36591,2008582.40027,3127256.36765,2009507.08556,3127519.72856,2008232.67956,3127964.71768,2008872.84629,2.05067,0.80143,1.64346,312.56699,268,68.88695,33.886,H1391_0000_DA4,100,,,,267,174.25,-1141.5,17.9417,18.7569,0.102082,0.0204288,4,267,155,227,193.439,12.1599,-1646,23,-802.519,458.178,0,39.9501,10.7995,6.9965,0,180,93.0631,53.4566,-0.439625,0.53677,0.00791726,0.0823206,-0.710991,0.884098,0.0061638,0.0965269,12227,267,155,205,180.707,9.19817,-1634,-592,-1204.63,349.457,0.540174,22.7245,11.4962,4.97487,0,177.138,46.9215,38.8869,-0.28699,0.202701,-0.0212653,0.0675941,-0.232844,0.161161,-0.0115896,0.0592269,1357,267,155,183,172.927,7.65662,-1488,-948,-1222.21,149.981,7.51978,20.6719,14.9159,3.13766,0.329285,58.0739,22.8294,10.8175,-0.28699,0.202701,-0.0170234,0.102198,-0.205922,0.106834,-0.0247604,0.0653751,151,267,155,219,185.49,11.3375,-1651,-461,-984.135,414.236,0.0954929,36.0672,9.91488,6.5295,0,180,63.4242,47.8968,-0.590357,0.36,0.00683932,0.0747312,-0.494029,0.715873,-0.0019034,0.0790057,7812,267,157.25,-982.75,21.8431,32.8264,-0.176255,-0.0812372,4,267,178.75,-1454.25,8.60076,23.7952,-0.040899,-0.0265974,4
3112090.41207,2015298.2235,3112732.92186,2016821.58323,3113375.43166,2018771.72078,3112090.41207,2017005.33479,3113507.11211,2016602.26685,3.74117,1.58478,5.92891,21.80517,269,68.55175,34.025,H1391_0000_DA4,100,,,,268,181.5,-1113.75,6.16494,47.6212,0.0216933,-0.0816924,4,268,149,224,189.623,13.4177,-1816,135,-891.934,567.776,0,38.8817,12.1071,7.25149,0,180,85.8123,55.6839,-0.602801,0.800547,0.0047495,0.087291,-0.782494,0.647988,-0.00151898,0.107369,44051,268,149,220,182.541,10.2248,-1601,29,-909.896,510.37,0.0954929,28.433,11.2762,6.7465,0,180,47.4517,38.0742,-0.52396,0.332506,-7.54762e-05,0.0761928,-0.782494,0.402142,-0.00844035,0.0934128,4890,268,155,187,178.845,6.94925,-1361,-602,-1078.81,179.404,2.38594,25.2749,10.9917,6.15825,0,94.7636,30.5994,20.3171,-0.274525,0.203846,-0.0258882,0.0756689,-0.176705,0.190539,-0.0178917,0.0685515,547,268,149,206,181.237,10.6433,-1529,92,-585.621,471.077,0.270093,32.0978,11.4754,6.44729,0,180,44.9817,36.1387,-0.38274,0.349464,0.0034454,0.0784611,-0.61985,0.551532,0.00592727,0.102413,7812,268,159.75,-678,18.4587,3.73712,-0.0766807,0.15168,4,268,183.5,-1321.5,8.02262,13.2942,0.0166834,0.0108233,4
3129840.02895,2029767.17717,3129433.63583,2027668.85288,3129027.24271,2026050.65363,3130003.49434,2027597.72324,3129572.12734,2027698.49023,3.81848,0.47645,1.8193,193.28857,270,68.91955,34.208,H1391_0000_DA4,100,,,,269,202.25,-1036.75,13.5639,144.219,-0.0874133,-0.0450827,4,269,154,220,189.219,9.48602,-2082,-174,-1340.41,479.061,0.0954929,28.1767,10.4931,5.99215,0,180,83.1685,57.7798,-0.512864,0.448706,0.00417658,0.0817757,-0.613683,0.385247,-0.00532059,0.0875109,13692,269,163,208,191.158,7.62915,-1616,-281,-932.183,480.221,0.135047,24.3119,10.7392,5.70727,0,180,113.774,51.6528,-0.324228,0.295865,0.00905411,0.0972689,-0.358986,0.240919,0.00629461,0.0785903,1521,269,185,204,195.077,3.85537,-1447,-627,-1009.98,242.437,2.56419,20.6626,12.6232,3.47721,122.586,180,161.296,13.3276,-0.306232,0.119654,-0.0710798,0.106607,-0.235744,0.150316,-0.021165,0.088967,169,269,156,214,189.377,11.919,-1678,-174,-741.573,396.8,0.135047,30.5035,13.4322,6.18605,0,180,107.25,52.6835,-0.49283,0.342358,0.00557177,0.087658,-0.694737,0.419998,0.0144198,0.0894749,7812,269,199.25,-674.75,14.4622,136.626,-0.319013,-0.533486,4,269,185.25,-1458.25,9.76707,146.168,0.0297469,0.0677567,4
3131924.21267,2027888.16926,3131274.89181,2026720.45772,3130625.57096,2025540.89124,3131488.30496,2026495.21387,3131034.23443,2026933.84663,2.73408,0.65783,1.79856,210.86185,271,68.9601,34.192,H1391_0000_DA4,100,,,,270,190.5,-1179.5,11.7403,165.569,-0.161256,0.0262591,4,270,154,216,186.333,10.155,-1850,-62,-1107.42,450.508,0.213528,36.2163,11.9648,6.13171,0,180,72.8759,56.3165,-0.602107,0.656847,-0.000128004,0.0953477,-0.694737,0.574562,-0.00717466,0.100036,13248,270,174,214,193.031,7.03329,-1616,-221,-1062.35,442.78,0.477454,26.9218,11.4596,5.67629,0,180,124.859,41.1079,-0.278722,0.295865,-0.0224909,0.0884308,-0.358986,0.24,-0.0127845,0.0825596,1468,270,182,201,192.2,3.18938,-1394,-823,-1152.62,159.725,4.88811,18.542,12.4735,3.24491,111.975,180,156.195,18.8816,-0.278722,0.106915,-0.0935765,0.0949428,-0.152441,0.186624,-0.0174487,0.0692565,165,270,160,214,191.667,8.37911,-1678,184,-725.187,482.119,0.135047,30.5035,12.4945,5.98011,0,180,116.153,49.8185,-0.49283,0.342358,0.00298559,0.0896033,-0.694737,0.419998,0.00718888,0.0914505,7812,270,195.5,-860.75,11.8845,175.535,-0.0392184,-0.0132786,4,270,190,-1400,11.5019,135.191,0.0800985,-0.0275949,4
3106014.94842,1946415.09751,3105227.13606,1948181.4835,3104439.32369,1949687.06082,3104439.32369,1947831.76278,3106014.94842,1948584.55144,3.69986,1.88437,6.97192,332.17472,272,68.38645,32.867,H1391_0000_DA4,100,"ESP_012883_2135_RED, ESP_013160_2135_RED","ESP_013160_2135_ESP_012883_2
135_RED_ANAGLYPH",,271,196.75,-906.25,13.5497,20.8528,-0.130247,-0.0522485,4,271,153,229,195.275,8.39939,-1341,666,-334.067,609.585,0,50.3637,9.09592,7.41975,0,180,76.2664,45.0466,-1.31144,0.822786,-0.00108721,0.0807894,-1.71875,1.32623,-0.00174128,0.103969,51369,271,153,220,192.391,9.62248,-1218,393,-678.679,479.949,0.0954929,30.4722,10.7844,7.52677,0,180,55.3459,38.216,-0.483707,0.448531,0.0100626,0.0910279,-0.540318,0.594546,0.00402403,0.107229,5708,271,167,209,193.242,10.7215,-1093,-501,-881.812,161.176,0.745782,22.5229,9.60989,5.93485,0,66.0375,27.3718,16.2893,-0.38147,0.311441,-0.0109765,0.0975858,-0.35804,0.257581,-0.0301256,0.102078,633,271,153,220,192.339,9.42474,-1183,395,-582.565,459.464,0,30.4722,11.4689,7.06419,0,180,55.3649,37.5474,-0.483707,0.448531,0.00309987,0.0924585,-0.544518,0.594546,-0.00871429,0.106692,7812,271,168,-533.25,18.8863,40.857,-0.0297519,-0.0502456,4,271,204,-1082,2.41426,25.5313,0.00103584,-0.0110308,4
3102069.07555,1992969.44495,3101061.03898,1995660.51621,3100053.00241,1998292.31278,3100339.06684,1995731.64585,3101206.34155,1995589.38658,5.7556,0.95287,5.48434,337.64512,273,68.2947,33.668,H1391_0000_DA4,100,,,,272,182.5,-759,15.7124,25.8657,-0.118326,-0.0316718,4,272,151,237,192.925,13.2441,-1633,152,-807.769,547.855,0,32.2344,10.6627,7.04268,0,180,88.8742,55.3244,-0.616322,0.398824,0.00312536,0.073251,-0.615692,0.699988,-0.00454755,0.0862585,35065,272,157,218,193.732,11.2346,-1633,128,-724.132,649.155,0.0954929,25.8841,8.57427,6.0952,0,180,64.7929,50.5049,-0.453351,0.248287,-0.0141104,0.0708733,-0.350142,0.259815,-0.00662454,0.0786646,3891,272,160,206,188.388,7.31458,-1185,-175,-751.349,305.103,1.06752,22.8736,11.411,4.69301,0,94.0856,32.1956,24.2417,-0.453351,0.200241,-0.0547103,0.117511,-0.350142,0.187422,-0.0306443,0.0959703,433,272,152,217,192.468,13.1648,-1162,245,-160.458,345.372,0,28.723,8.68046,6.77874,0,180,57.3453,44.0069,-0.453351,0.251776,-0.00156342,0.0677802,-0.355216,0.277594,0.00574485,0.0748999,7812,272,171.25,-157.5,13.7077,55.6903,-0.163962,-0.00603721,4,272,190,-1189.25,4.60308,53.1252,-0.0840434,0.0240505,4
3082734.75253,2013703.73414,3084187.77821,2011664.68455,3085640.8039,2010248.01928,3084264.9702,2011765.45153,3083620.19005,2011522.42527,4.67374,0.73935,3.45554,137.65799,274,67.9231,33.938,H1391_0000_DA4,100,,,,273,190.25,-909,9.95611,135.107,-0.0941052,0.0916102,4,273,147,220,187.785,9.16163,-1751,-207,-800.647,505.228,0,30.6786,6.86645,5.55167,0,180,103.534,51.6858,-0.411886,0.434459,0.00172206,0.0654699,-0.588,0.643144,-0.0023743,0.0734648,23775,273,157,209,189.632,7.28533,-1557,-284,-823.041,401.861,0,26.9701,8.85585,5.28575,0,180,104.214,38.0817,-0.280465,0.275933,-0.00876592,0.0779378,-0.33306,0.345069,-0.00937397,0.0859852,2639,273,171,202,189.446,4.4034,-1274,-629,-894.078,161.362,0.61143,15.1988,9.83842,2.96711,50.1944,148.1,96.0452,21.5132,-0.256708,0.147968,-0.0498742,0.0865948,-0.257502,0.197884,-0.0166528,0.072356,294,273,171,212,193.972,5.53464,-1452,-263,-638.136,275.783,0,30.8267,8.94662,5.61643,0,180,114.726,41.7473,-0.490869,0.434459,0.00425008,0.0809952,-0.437464,0.556013,0.00871998,0.0870887,7812,273,195,-705.75,10.3056,101.009,-0.140059,0.0175643,4,273,185.5,-1260.25,12.1783,75.4679,-0.103536,-0.0839566,4
3097632.8065,2038931.04541,3095709.81782,2038279.02373,3093786.82914,2036441.50811,3095748.41382,2037846.31844,3095471.4308,2038753.22131,4.83376,0.95468,4.61467,239.0263,275,68.17685,34.387,H1391_0000_DA4,100,,,,274,181.75,-1127.25,7.42192,86.5466,-0.193684,-0.15881,4,274,148,217,186.276,8.2626,-2061,-116,-1120.15,543,0,36.428,9.56914,6.41235,0,180,94.6386,51.1089,-1.10903,0.778948,-0.00135357,0.0881353,-1.10262,0.6037,1.40126e-05,0.097634,33830,274,157,205,187.817,6.96065,-1839,-564,-1147.29,390.523,0.135047,32.582,8.99913,5.49991,0,180,110.889,51.5422,-0.462514,0.365635,-0.00976005,0.0896656,-0.687153,0.461325,0.00573345,0.096034,3766,274,159,199,181.988,7.89058,-1537,-827,-1148.47,186.575,1.41931,19.821,11.38,3.94408,7.47156,180,120.028,43.1007,-0.357924,0.1968,-0.0769958,0.102197,-0.34814,0.23066,-0.0575797,0.10685,417,274,157,210,189.87,6.0716,-1619,-414,-859.47,295.025,0.135047,26.6216,9.527,5.38261,0,180,123.87,44.4124,-0.371195,0.393787,0.00126475,0.0867074,-0.445287,0.380146,0.00948004,0.0905497,7812,274,173.75,-838.75,10.0656,84.2569,-0.0993163,0.129318,4,274,192,-1517.75,6.83642,171.944,-0.0985644,-0.101428,4
