HeadX,HeadY,CentreX,CentreY,TerminiX,TerminiY,LeftMidChX,LeftMidChY,RightMidChX,RightMidChY,Length_km,Width_km,Area_kmsq,Orientation,CatNumber,CentreLong,CentreLat,DTMtile,DTMres,HiRISE,HiRISEANAGLYPH,HiRISEDTM
2153012,2568983,2153904,2570210,2154796,2571692,2153788,2570465,2154174,2569943,3.195,0.637,2.036,32.0,473,47.4355,43.3610,H1545_0000_DA4,75,,,
2156013,2568639,2156540,2569143,2157067,2569635,2156404,2569404,2156658,2568930,1.411,0.532,0.751,45.1,474,47.4935,43.3430,H1545_0000_DA4,75,,,
2144861,2609462,2148510,2608976,2152158,2608276,2148921,2609723,2148766,2608247,6.952,1.483,10.309,99.8,475,47.3167,44.0150,H1545_0000_DA4,75,,,
2148476,2619189,2150448,2619764,2152421,2619823,2150514,2620434,2150691,2619130,3.747,1.314,4.925,80.2,476,47.3594,44.1970,H1545_0000_DA4,75,,,
2145815,2621068,2147379,2622965,2148943,2624512,2146923,2623445,2147853,2622514,4.518,1.274,5.757,40.3,477,47.2918,44.2510,H1545_0000_DA4,75,,,
2153666,2632069,2154451,2629485,2155237,2627001,2155595,2629461,2154506,2629461,5.276,1.017,5.365,163.9,478,47.4475,44.3610,H1545_0000_DA4,75,ESP_026782_2245,,
2157943,2628839,2158270,2627055,2158597,2625543,2158965,2627102,2158388,2627061,3.352,0.540,1.810,169.5,479,47.5316,44.3200,H1545_0000_DA4,75,ESP_026782_2245,,
2100144,2461986,2101625,2461915,2103105,2461666,2101761,2462520,2101675,2461317,2.911,1.206,3.511,96.3,480,46.2841,41.5340,H1545_0000_DA4,75,,,
2117372,2526133,2117449,2524746,2117526,2523531,2117812,2524746,2117258,2524687,2.606,0.536,1.396,176.7,481,46.6326,42.5940,H1545_0000_DA4,75,,,
2142645,2508855,2143099,2511291,2143553,2512216,2142691,2511605,2143998,2510941,3.473,1.425,4.950,14.6,482,47.1975,42.3670,H1545_0000_DA4,75,,,
2126471,2568859,2127525,2566594,2128578,2564994,2128365,2566861,2127425,2566310,4.352,1.049,4.567,152.6,483,46.8545,43.3000,H1545_0000_DA4,75,,,
2129541,2567987,2130074,2567128,2130608,2566120,2130272,2567276,2129954,2566992,2.124,0.415,0.881,151.5,484,46.9107,43.3090,H1545_0000_DA4,75,,,
2110983,2638287,2111348,2633871,2111714,2629923,2112781,2634499,2111696,2633255,8.391,1.604,13.458,175.3,485,46.4983,44.4350,H1545_0000_DA4,75,,,
2116218,2644221,2117615,2647267,2119011,2650616,2115506,2648447,2118343,2646046,6.901,3.564,24.598,22.0,486,46.6363,44.6610,H1545_0000_DA4,75,,,
2108744,2646888,2108379,2648868,2108013,2650213,2107945,2648708,2109212,2649028,3.394,1.218,4.135,348.5,487,46.4329,44.6880,H1545_0000_DA4,75,ESP_035630_2250,,
2074544,2434038,2071747,2437376,2068950,2440434,2070457,2436890,2071497,2437820,8.436,1.383,11.663,319.3,488,45.6261,41.1200,H1545_0000_DA4,75,,,
2087639,2492217,2084256,2492145,2080874,2491867,2084047,2491636,2084111,2492679,6.568,1.045,6.864,267.0,489,45.9016,42.0440,H1545_0000_DA4,75,,,
2062152,2529524,2061287,2527473,2060422,2526471,2061408,2527005,2060268,2527930,3.475,1.433,4.979,208.6,490,45.3958,42.6400,H1545_0000_DA4,75,,,
2089878,2275230,2079988,2286047,2070098,2294624,2082826,2284204,2083448,2287908,27.997,3.758,105.226,314.0,491,45.8076,38.5670,H1545_0000_DA4,75,ESP_035841_2190,,
2083316,2589261,2084867,2585029,2086418,2582486,2085977,2585556,2084511,2584513,7.381,1.735,12.805,156.6,492,45.9151,43.6110,H1545_0000_DA4,75,ESP_036474_2240,,
2088061,2591110,2088904,2587815,2089746,2585959,2089387,2588046,2088502,2587524,5.391,0.986,5.313,162.8,493,46.0040,43.6580,H1545_0000_DA4,75,ESP_036474_2240,,
2083226,2628388,2078492,2630433,2073758,2634559,2076887,2629550,2077750,2631346,10.772,1.968,21.201,305.0,494,45.7747,44.3770,H1545_0000_DA4,75,,,
2089746,2626569,2091108,2627588,2092471,2628708,2090809,2628104,2091363,2627090,3.324,1.138,3.783,49.9,495,46.0525,44.3290,H1545_0000_DA4,75,,,
2074626,2625786,2072085,2627410,2069544,2629461,2072051,2626681,2072782,2628104,6.001,1.578,9.469,307.8,496,45.6336,44.3260,H1545_0000_DA4,75,,,
2075243,2621880,2071252,2623913,2067261,2626681,2071542,2623095,2071788,2624713,8.872,1.634,14.499,302.8,497,45.6152,44.2670,H1545_0000_DA4,75,,,
2000262,2414620,2000583,2419712,2000903,2426516,1998732,2419190,2000063,2420233,11.913,1.678,19.988,3.0,498,44.0589,40.8220,H1578_0000_DA4,100,ESP_022101_2210,,
2008599,2418206,2010150,2421194,2011700,2422664,2009507,2421597,2010216,2420814,5.408,1.049,5.676,34.5,499,44.2696,40.8470,H1578_0000_DA4,100,,,
2012963,2415924,2013085,2417993,2013208,2420524,2012522,2418064,2013698,2417951,4.606,1.168,5.378,3.0,500,44.3342,40.7930,H1578_0000_DA4,100,,,
2013185,2474244,2009882,2475904,2006579,2476183,2009684,2474416,2010125,2477339,6.719,2.953,19.843,286.8,501,44.2637,41.7700,H1578_0000_DA4,100,"ESP_011974_2220, ESP_020822_2220",ESP_020822_2220_ESP_020756_2220_RED_ANAGLYPH,
1995272,2530389,1995837,2529014,1996403,2527147,1996825,2529637,1994741,2528339,3.419,2.385,8.153,161.5,502,43.9544,42.6660,H1578_0000_DA4,100,,,
2029881,2587145,2029539,2588052,2029196,2589463,2029259,2587927,2029927,2588188,2.406,0.682,1.641,344.4,503,44.6966,43.6620,H1545_0000_DA4,75,,,
2041301,2592414,2041590,2593564,2041878,2594299,2041210,2593748,2042119,2593369,1.962,0.937,1.837,16.1,504,44.9620,43.7550,H1545_0000_DA4,75,,,
2024651,2604661,2025604,2607020,2026558,2609663,2024805,2607553,2026421,2606480,5.314,1.859,9.878,19.7,505,44.6099,43.9820,H1578_0000_DA4_(partial),100,,,
2029627,2625484,2028678,2623854,2027729,2622704,2029037,2623629,2028674,2624049,3.298,0.541,1.783,212.6,506,44.6776,44.2660,H1545_0000_DA4,75,,,
2020759,2630072,2018064,2631204,2015369,2630996,2017953,2630747,2018130,2631631,5.113,0.898,4.594,280.5,507,44.4439,44.3900,H1578_0000_DA4,100,,,
2041919,2657794,2040756,2660723,2039594,2663384,2040148,2660693,2041742,2660746,5.989,1.475,8.833,339.0,508,44.9436,44.8880,H1545_0000_DA4,75,,,
2025636,2478192,2026921,2477267,2028206,2476888,2026889,2477742,2026712,2476817,2.821,0.941,2.653,117.5,509,44.6389,41.7930,H1578_0000_DA4,100,,,
2023520,2477872,2024966,2476556,2026412,2476123,2025027,2476787,2024828,2476283,3.314,0.540,1.790,121.8,510,44.5959,41.7810,H1578_0000_DA4,100,ESP_036685_2220,,
2021990,2476224,2024144,2474837,2026299,2474529,2024315,2475341,2024160,2474387,4.525,0.966,4.372,112.0,511,44.5778,41.7520,H1578_0000_DA4,100,ESP_036685_2220,,
2018861,2470000,2021545,2470569,2024228,2470801,2022130,2471133,2022244,2470000,5.294,1.137,6.021,81.3,512,44.5205,41.6800,H1578_0000_DA4,100,ESP_036685_2220,,
1998464,2399078,1998253,2400744,1998042,2402131,1998056,2400643,1998709,2400874,3.081,0.689,2.123,352.2,513,44.0076,40.5020,H1578_0000_DA4,100,,,
2029019,2331511,2030238,2330088,2031457,2329110,2030313,2330486,2029813,2329703,3.439,0.931,3.201,134.3,514,44.7120,39.3100,H1578_0000_DA4,100,,,
1989596,2424116,1990682,2426173,1991767,2427530,1990173,2426576,1990927,2425823,4.030,1.058,4.263,32.1,515,43.8408,40.9310,H1578_0000_DA4,100,,,
1966007,2448513,1968945,2448578,1971883,2448573,1968954,2449035,1968954,2448104,5.762,0.931,5.361,89.4,516,43.3621,41.3090,H1578_0000_DA4,100,,,
1967978,2470451,1969663,2470569,1971347,2470682,1969486,2471204,1969554,2469959,3.293,1.246,4.104,85.9,517,43.3779,41.6800,H1578_0000_DA4,100,,,
1997842,2610244,1999102,2611762,2000362,2613890,1998455,2612864,2000294,2610707,4.344,2.762,12.001,32.9,518,44.0263,44.0620,H1578_0000_DA4,100,,,
1974748,1854563,1975520,1854705,1976292,1854853,1975325,1854859,1975475,1854539,1.746,0.361,0.631,80.4,519,43.5069,31.2900,none,none,,,
1976015,1864723,1976803,1864011,1977591,1863259,1976905,1864189,1976760,1863881,2.285,0.348,0.795,129.8,520,43.5352,31.4470,none,none,,,
1908781,2374272,1910166,2377804,1911551,2380644,1909158,2378439,1910643,2377111,6.946,1.990,13.822,23.4,521,42.0676,40.1150,H1578_0000_DA4,100,PSP_006199_2205,,
1905698,2283451,1905670,2282432,1905643,2281471,1906034,2282455,1905620,2282396,1.980,0.426,0.844,181.6,522,41.9686,38.5060,H1578_0000_DA4,100,,,
1884415,2253583,1885047,2254632,1885678,2255622,1884938,2254827,1885414,2254424,2.417,0.635,1.534,32.5,523,41.5144,38.0370,H1578_0000_DA4,100,,,
1861112,2562024,1861712,2563571,1862311,2565296,1861403,2563791,1862111,2563328,3.465,0.817,2.830,19.2,524,41.0005,43.2490,H1351_0001_DA4,75,,,
1838940,2678025,1843220,2681291,1847499,2685002,1844285,2682862,1846278,2679708,10.515,3.647,38.347,48.4,525,40.5933,45.2350,H1351_0001_DA4,75,,,
1788012,2649520,1787735,2653254,1787458,2656496,1786704,2653135,1789365,2653396,6.995,2.480,17.347,355.8,526,39.3713,44.7620,H1600_0001_DA4,125,,,
1794532,2646277,1795897,2650824,1797261,2657913,1792493,2651920,1799500,2649721,11.907,6.860,81.685,12.2,527,39.5511,44.7210,H1600_0001_DA4,125,,,
1785841,2692790,1785875,2690064,1785909,2687580,1787058,2690271,1785819,2689809,5.210,1.227,6.393,179.3,528,39.3304,45.3830,H1600_0001_DA4,125,,,
1789142,2690905,1789642,2690123,1790141,2689346,1789719,2690301,1789410,2689921,1.808,0.473,0.856,149.6,529,39.4133,45.3840,H1600_0001_DA4,125,,,
1790187,2691314,1790752,2690360,1791317,2689631,1791095,2690674,1790541,2690099,1.977,0.767,1.516,148.4,530,39.4378,45.3880,H1600_0001_DA4,125,,,
1791208,2693223,1792116,2692138,1793025,2690965,1792580,2692441,1792225,2691889,2.805,0.640,1.794,143.6,531,39.4678,45.4180,H1600_0001_DA4,125,,,
1791894,2700603,1791417,2703163,1790940,2705955,1790786,2703033,1791826,2703264,5.423,0.977,5.300,350.8,532,39.4524,45.6040,H1600_0001_DA4,125,,,
1793647,2700745,1794255,2703045,1794864,2705351,1793601,2703294,1794732,2702742,4.738,1.171,5.545,13.6,533,39.5149,45.6020,H1600_0001_DA4,125,ESP_016431_2260,,
1803999,2698054,1802957,2701919,1801915,2705030,1801806,2701587,1803645,2702197,7.231,1.788,12.927,344.7,534,39.7066,45.5830,H1600_0001_DA4,125,"ESP_016431_2260, ESP_016141_2260",ESP_016141_2260_ESP_016431_2260_RED_ANAGLYPH,
1788148,2273440,1787117,2275022,1786086,2276883,1786441,2274275,1788257,2275781,4.038,2.392,9.659,328.5,535,39.3577,38.3810,H1600_0001_DA4,125,,,
1781827,2697420,1775774,2698421,1769722,2698984,1775820,2697591,1775974,2699269,11.182,1.683,18.822,278.1,536,39.1079,45.5240,H1600_0001_DA4,125,,,
1747227,2734407,1747372,2735587,1747518,2736825,1747118,2735670,1747686,2735521,2.433,0.534,1.300,6.2,537,38.4824,46.1510,H1600_0001_DA4,125,,,
1753348,2756783,1752190,2756866,1751032,2757026,1752231,2756433,1752294,2757305,2.095,0.873,1.829,276.7,538,38.5885,46.5100,H1600_0001_DA4,125,,,
1745701,2771875,1745794,2770677,1745888,2769213,1746487,2770760,1745256,2770588,2.666,1.114,2.971,176.4,539,38.4477,46.7430,H1600_0001_DA4,125,,,
1738836,2676958,1738693,2675363,1738550,2673514,1739413,2675310,1738173,2675452,3.454,1.150,3.973,184.4,540,38.2913,45.1350,H1600_0001_DA4,125,"ESP_016418_2255, ESP_017130_2255",ESP_016418_2255_ESP_017130_2255_RED_ANAGLYPH,
1733428,2679388,1733848,2675541,1734268,2672038,1734627,2675684,1733028,2675423,7.390,1.495,11.046,174.0,541,38.1846,45.1380,H1600_0001_DA4,125,"ESP_016418_2255, ESP_017130_2255",ESP_016418_2255_ESP_017130_2255_RED_ANAGLYPH,
1727752,2698984,1723384,2699310,1719016,2700952,1723361,2698522,1723184,2700111,8.225,1.597,13.133,283.9,542,37.9541,45.5390,H1600_0001_DA4,125,,,
1719106,2692067,1717542,2694746,1715978,2696204,1717422,2694207,1718661,2695309,5.032,1.582,7.962,325.3,543,37.8255,45.4620,H1600_0001_DA4,125,ESP_026545_2255,,
1716232,2675180,1717036,2673111,1717840,2671605,1718130,2673544,1716863,2672714,3.869,1.432,5.541,157.5,544,37.8143,45.0970,H1600_0001_DA4,125,ESP_026545_2255,,
1716032,2673064,1716409,2672163,1716786,2671315,1716723,2672329,1716323,2672038,1.881,0.469,0.882,158.3,545,37.8005,45.0810,H1600_0001_DA4,125,ESP_026545_2255,,
1712931,2672370,1713490,2671511,1714048,2670616,1713639,2671677,1713362,2671357,2.034,0.409,0.833,149.6,546,37.7362,45.0700,H1600_0001_DA4,125,ESP_026545_2255,,
1705711,2671007,1705076,2669732,1704440,2668156,1705235,2669549,1704717,2669892,3.083,0.588,1.814,202.4,547,37.5509,45.0400,H1600_0001_DA4,125,"ESP_035327_2255, ESP_035828_2255",ESP_035327_2255_ESP_035828_2255_RED_ANAGLYPH,
1704917,2671878,1703509,2670859,1702102,2669128,1703863,2670473,1703209,2671285,3.782,1.011,3.825,223.4,548,37.5164,45.0590,H1600_0001_DA4,125,"ESP_035327_2255, ESP_035828_2255",ESP_035327_2255_ESP_035828_2255_RED_ANAGLYPH,
1697111,2676786,1696174,2674237,1695236,2672252,1696612,2673935,1695858,2674480,4.852,0.883,4.284,200.9,549,37.3549,45.1160,H1600_0001_DA4,125,ESP_036382_2255,,
1694351,2678315,1693243,2675363,1692135,2673224,1693429,2675162,1692621,2675595,5.485,0.861,4.722,201.9,550,37.2903,45.1350,H1600_0001_DA4,125,"ESP_036382_2255, ESP_029433_2255",,
1706956,2634120,1705664,2635768,1704372,2637534,1704939,2634310,1706801,2637220,4.177,3.388,14.151,324.8,551,37.5639,44.4670,H1600_0001_DA4,125,PSP_007834_2250,,
1704494,2630866,1702776,2631619,1701057,2632632,1702365,2630433,1703119,2632834,3.660,2.501,9.155,298.9,552,37.5003,44.3970,H1600_0001_DA4,125,PSP_007834_2250,,
1714084,2621228,1714489,2622431,1714893,2623688,1713771,2622822,1715256,2622093,2.573,1.568,4.036,17.1,553,37.7582,44.2420,H1600_0001_DA4,125,ESP_019253_2245,,
1688189,2679157,1688044,2677734,1687898,2676466,1688743,2677740,1688089,2677740,2.704,0.602,1.627,185.7,554,37.1758,45.1750,H1600_0001_DA4,125,"ESP_036382_2255, ESP_029433_2255",,
1685383,2592326,1682899,2593505,1680415,2594934,1682790,2592735,1683630,2594270,5.361,1.727,9.260,299.1,555,37.0625,43.7540,H1600_0001_DA4,125,,,
1657802,2378557,1658368,2379523,1658933,2380584,1657989,2379814,1658765,2379180,2.320,1.001,2.323,29.1,556,36.5223,40.1440,H1600_0001_DA4,125,,,
1597429,2771394,1597468,2770677,1597506,2769996,1597729,2770731,1597184,2770642,1.401,0.495,0.694,177.2,557,35.1811,46.7430,H1395_0000_DA4,100,,,
1596362,2770891,1596362,2770559,1596362,2770179,1596598,2770559,1596262,2770529,0.711,0.302,0.215,180.0,558,35.1567,46.7410,H1395_0000_DA4,100,,,
1606851,2477238,1606567,2478631,1606284,2479959,1606442,2478583,1607151,2478702,2.776,0.699,1.941,348.5,559,35.3815,41.8160,H1395_0000_DA4,100,,,
1608468,2487380,1608136,2485803,1607805,2483734,1609744,2485240,1606420,2486372,3.702,3.420,12.660,190.0,560,35.4160,41.9370,H1395_0000_DA4,100,,,
1601352,2502299,1600383,2500859,1599413,2499164,1600676,2500450,1599899,2501262,3.653,1.106,4.041,210.9,561,35.2453,42.1910,H1395_0000_DA4,100,,,
1603823,2500260,1604029,2501511,1604236,2503751,1603514,2501623,1604113,2501363,3.514,0.636,2.233,6.5,562,35.3256,42.2020,H1395_0000_DA4,100,ESP_028721_2225,,
1604767,2360253,1605001,2363045,1605235,2365055,1603205,2363466,1604821,2362612,4.824,1.831,8.831,5.6,563,35.3470,39.8660,H1395_0000_DA4,100,,,
1587630,2462970,1586420,2465590,1585210,2467149,1586023,2465039,1586854,2466094,4.800,1.331,6.389,330.5,564,34.9378,41.5960,H1395_0000_DA4,100,,,
1591000,2336188,1590389,2337498,1589778,2338588,1590001,2337255,1590931,2337776,2.698,1.074,2.897,332.9,565,35.0252,39.4350,H1395_0000_DA4,100,,,
1582018,2357947,1581725,2359963,1581432,2361871,1580302,2360075,1581841,2359862,3.967,1.558,6.182,351.5,566,34.8344,39.8140,H1395_0000_DA4,100,ESP_036514_2210,,
1578903,2358025,1578837,2360081,1578771,2361812,1577863,2359992,1579135,2360152,3.790,1.285,4.869,358.0,567,34.7708,39.8160,H1395_0000_DA4,100,ESP_036514_2210,,
1559591,2450612,1562641,2448934,1565690,2449960,1562620,2449278,1562797,2448584,6.012,0.715,4.298,96.2,568,34.4141,41.3150,H1395_0000_DA4,100,,,
1556145,2476817,1560091,2476615,1564037,2476734,1560867,2477226,1561022,2476035,7.682,1.201,9.224,90.6,569,34.3579,41.7820,H1395_0000_DA4,100,,,
1556277,2467588,1559757,2465768,1563238,2464025,1559937,2466456,1559492,2465039,7.672,1.482,11.367,117.6,570,34.3506,41.5990,H1395_0000_DA4,100,,,
1555568,2458495,1559106,2458892,1562643,2459627,1559337,2459366,1559446,2458442,7.010,0.931,6.524,80.7,571,34.3362,41.4830,H1395_0000_DA4,100,,,
1540071,2326603,1541579,2328606,1543086,2330776,1541047,2329181,1541978,2328026,5.166,1.490,7.698,36.1,572,33.9502,39.2850,H1395_0000_DA4,100,,,
1527965,2355576,1531214,2352494,1534463,2351522,1531580,2353205,1530890,2351813,7.682,1.556,11.953,121.8,573,33.7220,39.6880,H5328_0000_DA4,100,,,
1541356,2371527,1542643,2370751,1543931,2370425,1542909,2371320,1542664,2370194,2.801,1.153,3.228,113.2,574,33.9737,39.9960,H1395_0000_DA4,100,,,
1528211,2401769,1532733,2400566,1537256,2399890,1532842,2401277,1532620,2399831,9.172,1.463,13.419,101.8,575,33.7554,40.4990,H5328_0000_DA4,100,,,
1574826,2508831,1575141,2510758,1575457,2512488,1574980,2510983,1575688,2510509,3.707,0.832,3.083,9.4,576,34.6894,42.3580,H1395_0000_DA4,100,ESP_023565_2225,,
1581201,2358789,1581478,2360141,1581755,2361741,1580665,2360467,1582086,2359832,3.004,1.560,4.685,10.7,577,34.8289,39.8170,H1395_0000_DA4,100,ESP_036514_2210,,
1578295,2359109,1578660,2360259,1579026,2361771,1578004,2360615,1579312,2359892,2.760,1.497,4.133,15.4,578,34.7669,39.8190,H1395_0000_DA4,100,ESP_036514_2210,,
1566189,2363999,1565935,2365120,1565681,2366578,1565458,2364894,1566589,2365333,2.628,1.214,3.191,348.8,579,34.4866,39.9010,H1395_0000_DA4,100,,,
1564614,2358730,1561387,2359666,1558161,2361771,1560867,2359020,1561176,2360265,7.148,1.283,9.168,295.2,580,34.3865,39.8090,H1395_0000_DA4,100,,,
1561244,2354480,1558849,2356940,1556454,2358908,1558452,2356187,1559492,2357693,6.535,1.832,11.971,312.7,581,34.3306,39.7630,H1395_0000_DA4,100,,,
1544771,2784174,1545082,2783006,1545393,2782046,1545402,2783077,1544825,2782888,2.199,0.548,1.204,165.4,582,34.0274,46.9510,H1395_0000_DA4,100,,,
1541846,2782757,1542805,2781643,1543763,2780659,1543018,2782176,1542400,2781050,2.706,1.254,3.391,140.8,583,33.9772,46.9280,H1395_0000_DA4,100,,,
1544662,2382321,1546330,2380057,1547999,2378385,1546201,2380306,1545856,2379832,5.155,0.586,3.021,139.7,584,34.0549,40.1530,H1395_0000_DA4,100,,,
1542255,2381290,1544006,2380709,1545756,2379553,1544371,2381319,1543985,2380122,3.900,1.258,4.905,116.4,585,34.0037,40.1640,H1395_0000_DA4,100,,,
1544208,2378830,1545415,2378397,1546623,2377822,1545547,2379168,1545048,2377674,2.613,1.575,4.115,112.7,586,34.0347,40.1250,H1395_0000_DA4,100,,,
1543717,2376838,1545325,2375967,1546932,2375356,1545570,2376649,1544993,2375244,3.536,1.518,5.368,114.8,587,34.0327,40.0840,H1395_0000_DA4,100,,,
1553462,2353247,1553854,2354035,1554247,2354972,1553262,2354563,1554347,2353549,1.897,1.488,2.822,24.6,588,34.2206,39.7140,H1395_0000_DA4,100,,,
1528665,2213957,1527396,2213139,1526126,2211545,1527466,2212802,1527121,2213525,3.572,0.807,2.883,227.5,589,33.6379,37.3370,none,none,,,
1521581,2215178,1522251,2214384,1522921,2212630,1522866,2214598,1522535,2214206,2.903,0.521,1.512,151.4,590,33.5246,37.3580,none,none,,,
1474467,2437109,1472968,2441110,1471470,2445241,1472959,2440410,1474176,2441768,8.649,1.809,15.643,340.1,591,32.4392,41.1830,H5328_0000_DA4,100,,,
1492580,2184350,1490153,2185873,1487726,2187331,1489964,2185221,1490387,2186525,5.880,1.377,8.094,300.5,592,32.8177,36.8770,none,none,,,
1499518,2178102,1495815,2186703,1492112,2191676,1496349,2186033,1497170,2187361,15.622,1.581,24.696,330.4,593,32.9424,36.8910,none,none,,,
1501339,2189850,1499409,2191089,1497479,2193614,1499118,2190662,1499672,2191528,5.510,1.041,5.734,313.1,594,33.0215,36.9650,none,none,,,
1508608,2195321,1507278,2197787,1505948,2200360,1507056,2197378,1507546,2198214,5.750,0.979,5.632,331.2,595,33.1948,37.0780,none,none,,,
1490850,2205712,1491980,2204782,1493111,2203412,1492412,2205220,1491781,2204337,3.289,1.100,3.619,134.3,596,32.8579,37.1960,none,none,,,
1499541,2438324,1500760,2438502,1501979,2440061,1500917,2439017,1501225,2437974,2.960,1.086,3.216,54.1,597,33.0513,41.1390,H5328_0000_DA4,100,,,
1486636,2439308,1491581,2440695,1496526,2443072,1491871,2441335,1491626,2440061,10.419,1.297,13.513,68.8,598,32.8491,41.1760,H5328_0000_DA4,100,,,
1504254,2437482,1505119,2438502,1505984,2439569,1504862,2438804,1505271,2438223,2.692,0.706,1.901,39.2,599,33.1473,41.1390,H5328_0000_DA4,100,,,
1442805,2360757,1442948,2358481,1443091,2356762,1443472,2358469,1442559,2358469,4.005,0.915,3.667,175.9,600,31.7781,39.7890,H1644_0000_DA4,175,,,
1424714,2363276,1424061,2361682,1423407,2360585,1424601,2361368,1423670,2361972,2.993,1.112,3.327,206.0,601,31.3621,39.8430,H1428_0000_DA4,75,PSP_003694_2205,,
1429146,2343259,1428331,2342180,1427516,2340829,1428460,2341801,1427861,2342536,2.933,0.951,2.789,214.1,602,31.4562,39.5140,H1428_0000_DA4,75,,,
1461907,2168286,1461319,2169276,1460731,2170705,1460917,2168879,1461925,2169691,2.714,1.332,3.616,333.0,603,32.1827,36.5970,none,none,,,
1458425,2166727,1457936,2168209,1457448,2169721,1457594,2168002,1458456,2168434,3.163,1.003,3.171,341.1,604,32.1082,36.5790,none,none,,,
1417640,2364995,1417268,2363934,1416895,2362844,1417694,2363768,1417118,2364071,2.277,0.652,1.485,199.1,605,31.2125,39.8810,H1428_0000_DA4,75,PSP_003694_2205,,
1412563,2370395,1412252,2369387,1411941,2368368,1412509,2369222,1411887,2369542,2.120,0.700,1.484,197.1,606,31.1021,39.9730,H1428_0000_DA4,75,,,
1395822,2398005,1393915,2395824,1392008,2394099,1394006,2395344,1393275,2396328,5.443,1.223,6.657,224.2,607,30.6982,40.4190,H1428_0000_DA4,75,,,
1414702,2440956,1412745,2443422,1410788,2445893,1412055,2442781,1413072,2444115,6.257,1.666,10.424,322.1,608,31.1129,41.2220,H1428_0000_DA4,75,,,
1408404,2443694,1407916,2444489,1407428,2445561,1407310,2444287,1408104,2444737,2.099,0.901,1.890,332.8,609,31.0066,41.2400,H1428_0000_DA4,75,,,
1371488,2593025,1372072,2593446,1372655,2594139,1371811,2593991,1372356,2592847,1.566,1.254,1.964,44.6,610,30.2172,43.7530,H1428_0000_DA4,75,,,
1364019,2582895,1364007,2581176,1363996,2579913,1364228,2581158,1363510,2581140,2.981,0.679,2.024,180.4,611,30.0396,43.5460,H1428_0000_DA4,75,ESP_017249_2240,,
1360904,2491001,1362012,2492323,1363120,2493574,1361835,2492620,1362343,2492015,3.351,0.780,2.614,39.8,612,29.9956,42.0470,H1428_0000_DA4,75,,,
1353652,2488050,1352899,2490011,1352145,2491553,1352544,2489757,1353166,2490249,3.796,0.779,2.955,337.4,613,29.7949,42.0080,H1428_0000_DA4,75,,,
